District_Name,Year,Annual,Kharif,Summer,Winter,Autumn,Rabi
Araria,2013,1139.5,744.9,363.2,14.8,30.3,31.4
Araria,2014,1694.1,1165.7,482.4,35.7,32.5,32.5
Araria,2015,1610.5,1051.9,490.8,0.1,32.1,32.1
Araria,2016,1344.3,889.9,350.4,0.2,103.8,103.8
Araria,2017,1880.6,1241.4,589.5,18.9,49.6,49.6
Araria,2018,1620.5,1162.0,430.6,85.2,9.1,9.2
Ariyalur,2000,1438.5,231.1,67.0,485.2,707.5,1136.0
Ariyalur,2001,778.7,149.7,40.9,152.8,421.2,531.5
Ariyalur,2002,889.1,338.9,156.3,24.6,326.8,351.4
Ariyalur,2003,1580.0,288.7,270.4,643.4,396.9,1020.9
Ariyalur,2004,1250.0,286.2,52.9,284.6,622.1,891.5
Ariyalur,2005,1352.1,375.8,106.7,431.5,464.1,854.3
Ariyalur,2006,1077.9,153.6,138.0,308.8,642.5,745.1
Ariyalur,2007,1248.4,199.1,77.5,247.5,535.5,765.5
Ariyalur,2008,445.3,67.8,160.6,105.5,148.1,199.6
Ariyalur,2009,286.1,40.5,32.9,12.3,147.5,158.7
Ariyalur,2010,196.3,53.5,14.0,9.0,124.8,127.6
Ariyalur,2011,1086.5,331.5,121.3,16.2,615.2,627.4
Ariyalur,2012,1670.8,251.5,207.2,179.3,1052.1,1208.1
Ariyalur,2013,1026.2,176.4,142.0,80.4,610.8,684.6
Ariyalur,2014,1226.0,292.2,111.3,407.8,457.0,816.0
Ariyalur,2015,1530.2,160.9,295.2,164.6,875.7,1025.2
Ariyalur,2016,1205.1,169.4,138.4,371.9,549.3,882.1
Ariyalur,2017,1467.6,322.3,125.3,457.9,698.0,981.0
Ariyalur,2018,2065.6,717.7,695.6,214.2,339.5,477.4
Auraiya,2000,606.8,506.3,91.8,14.6,2.4,2.4
Auraiya,2001,668.9,574.9,79.3,14.5,0.0,0.0
Auraiya,2002,655.2,575.4,62.9,78.1,0.0,2.5
Auraiya,2003,751.8,532.0,93.3,2.6,50.9,50.9
Auraiya,2004,361.2,271.8,58.7,12.9,16.0,28.1
Auraiya,2005,472.9,434.2,37.8,7.1,0.0,0.0
Auraiya,2006,705.7,613.2,32.2,1.6,52.9,53.0
Auraiya,2007,389.2,341.2,37.0,0.3,9.5,9.5
Auraiya,2008,545.9,315.3,206.2,30.2,24.1,24.1
Auraiya,2009,411.3,349.9,26.1,27.0,3.6,5.1
Auraiya,2010,923.9,823.4,65.0,30.6,0.0,10.1
Auraiya,2011,381.6,297.5,39.1,5.0,24.5,24.5
Auraiya,2012,380.1,323.6,49.9,0.0,1.5,1.5
Auraiya,2013,326.7,250.1,71.4,57.3,5.2,5.2
Auraiya,2014,406.3,277.3,71.4,0.2,0.0,0.2
Auraiya,2015,767.8,597.3,170.0,0.5,0.6,0.6
Auraiya,2016,456.2,322.4,11.7,22.8,112.1,121.5
Auraiya,2017,657.7,571.1,42.8,7.4,28.9,30.2
Auraiya,2018,544.5,385.0,153.5,32.4,0.0,0.0
Aurangabad,2000,810.5,518.5,97.4,53.2,146.9,194.1
Aurangabad,2001,648.4,395.0,141.4,19.5,106.0,106.0
Aurangabad,2002,558.7,379.5,93.4,0.6,66.2,66.3
Aurangabad,2003,737.1,560.1,67.2,2.4,109.3,109.3
Aurangabad,2004,754.7,409.0,80.2,68.5,194.7,263.2
Aurangabad,2005,987.3,655.7,169.1,8.1,162.5,162.5
Aurangabad,2006,733.5,402.3,190.0,2.0,133.1,133.1
Aurangabad,2007,528.7,269.4,231.2,9.1,21.8,26.0
Aurangabad,2008,634.6,355.3,138.5,6.8,136.0,136.0
Aurangabad,2009,721.6,413.6,263.8,4.6,37.5,37.5
Aurangabad,2010,613.2,414.2,178.1,2.7,13.9,16.4
Aurangabad,2011,663.4,491.7,112.8,15.4,58.6,58.6
Aurangabad,2012,525.7,415.2,60.8,0.0,34.3,34.3
Aurangabad,2013,946.3,678.3,209.6,0.1,58.4,58.4
Aurangabad,2014,603.0,433.6,158.9,0.0,10.5,10.5
Aurangabad,2015,661.9,537.6,73.2,0.2,51.1,51.1
Aurangabad,2016,783.8,514.0,76.5,23.8,188.8,193.1
Aurangabad,2017,934.4,647.7,151.1,0.1,115.9,116.0
Aurangabad,2018,591.3,517.2,51.5,106.4,22.5,22.5
Aurangabad2,2000,1013.0,792.7,188.8,63.1,31.1,31.1
Aurangabad2,2001,1199.2,844.9,198.6,27.8,92.6,92.6
Aurangabad2,2002,906.9,672.5,118.2,96.2,59.0,88.3
Aurangabad2,2003,854.6,573.4,197.6,1.5,16.6,16.6
Aurangabad2,2004,1210.7,939.8,167.1,39.5,73.1,102.3
Aurangabad2,2005,847.6,627.6,151.9,0.0,57.8,57.8
Aurangabad2,2006,1117.2,739.9,295.8,5.1,81.3,81.4
Aurangabad2,2007,952.7,780.9,164.3,4.8,1.5,2.6
Aurangabad2,2008,1033.0,681.9,232.2,20.1,115.2,115.2
Aurangabad2,2009,1156.2,919.2,132.6,49.8,84.4,84.4
Aurangabad2,2010,1096.8,814.2,90.9,14.2,138.5,142.0
Aurangabad2,2011,661.9,410.5,228.9,46.7,11.8,11.8
Aurangabad2,2012,618.6,498.3,59.8,1.1,12.7,13.8
Aurangabad2,2013,1057.5,639.7,412.6,37.1,5.2,5.2
Aurangabad2,2014,1221.4,959.3,156.6,86.4,68.3,68.3
Aurangabad2,2015,1118.1,578.0,453.7,0.7,0.0,0.0
Aurangabad2,2016,753.4,617.9,103.2,2.1,31.7,31.7
Aurangabad2,2017,640.3,455.4,102.8,7.5,79.1,79.9
Aurangabad2,2018,1008.1,743.3,256.0,95.5,2.1,2.1
Azamgarh,2000,1095.1,822.6,260.4,74.9,10.1,10.1
Azamgarh,2001,1167.4,906.0,166.9,50.5,19.7,19.7
Azamgarh,2002,856.4,663.6,88.0,108.7,49.6,54.3
Azamgarh,2003,983.4,666.3,129.6,0.2,83.5,83.5
Azamgarh,2004,499.7,406.0,93.1,8.9,0.1,0.3
Azamgarh,2005,559.6,439.5,93.2,9.6,18.1,18.1
Azamgarh,2006,1116.0,753.7,221.4,9.8,130.6,131.4
Azamgarh,2007,1151.1,758.5,277.2,0.2,106.4,106.4
Azamgarh,2008,1232.9,822.0,249.4,13.3,161.4,161.4
Azamgarh,2009,760.9,624.2,90.4,22.5,32.4,33.0
Azamgarh,2010,745.8,592.9,115.5,6.8,15.4,15.6
Azamgarh,2011,604.5,416.2,161.8,3.3,20.0,20.0
Azamgarh,2012,907.2,828.7,42.1,0.0,33.2,33.2
Azamgarh,2013,505.0,376.7,122.0,13.4,6.4,6.4
Azamgarh,2014,891.7,681.9,174.8,0.6,21.6,21.6
Azamgarh,2015,921.8,651.9,265.8,0.0,3.5,3.5
Azamgarh,2016,476.4,429.3,33.7,9.9,13.3,13.3
Azamgarh,2017,653.2,563.4,66.9,15.2,12.9,12.9
Azamgarh,2018,1114.9,792.6,307.0,25.7,0.2,0.2
Bagalkot,2000,688.9,236.5,138.7,61.7,262.9,313.8
Bagalkot,2001,438.7,120.4,89.1,23.9,218.4,218.4
Bagalkot,2002,516.6,224.5,125.6,0.0,142.7,142.7
Bagalkot,2003,708.9,360.8,193.4,7.2,152.5,154.6
Bagalkot,2004,493.7,177.2,127.2,27.7,156.4,184.1
Bagalkot,2005,787.3,446.9,151.3,9.2,189.0,189.0
Bagalkot,2006,533.6,200.2,160.4,1.7,163.7,163.7
Bagalkot,2007,528.0,267.7,130.0,0.0,128.6,128.6
Bagalkot,2008,524.4,313.3,52.6,15.4,158.3,158.4
Bagalkot,2009,447.2,140.6,122.5,0.3,168.8,168.8
Bagalkot,2010,328.4,183.9,51.0,5.3,92.2,93.2
Bagalkot,2011,562.0,278.8,215.8,1.2,63.1,63.1
Bagalkot,2012,951.2,589.2,185.9,0.8,174.1,174.9
Bagalkot,2013,453.4,179.7,203.3,1.3,70.5,70.5
Bagalkot,2014,711.9,380.1,276.1,25.0,51.4,54.4
Bagalkot,2015,526.9,250.6,173.7,0.4,80.3,80.7
Bagalkot,2016,939.3,380.0,266.2,72.0,265.1,293.1
Bagalkot,2017,712.0,349.8,180.5,2.5,136.9,137.8
Bagalkot,2018,601.4,360.7,164.2,175.2,74.8,74.8
Bagdam,2000,900.3,171.4,469.2,262.3,55.6,55.8
Bagdam,2001,1130.5,219.0,399.5,441.2,48.3,250.0
Bagdam,2002,1077.4,352.1,356.7,222.3,85.4,128.9
Bagdam,2003,1233.2,224.4,672.1,103.5,139.9,157.8
Bagdam,2004,873.0,214.4,400.5,326.7,119.3,172.5
Bagdam,2005,785.2,108.9,374.1,191.3,28.8,28.8
Bagdam,2006,566.6,149.5,163.5,151.4,62.3,62.3
Bagdam,2007,529.1,129.6,213.0,90.7,13.0,35.1
Bagdam,2008,555.7,173.8,221.7,184.5,64.4,91.8
Bagdam,2009,693.4,186.5,331.5,253.0,7.7,18.3
Bagdam,2010,1020.6,186.8,457.8,250.4,48.4,133.6
Bagdam,2011,763.1,161.9,323.6,101.5,78.0,112.4
Bagdam,2012,549.3,404.8,74.5,204.7,2.8,2.8
Bagdam,2013,1252.1,615.5,264.1,176.8,93.6,167.7
Bagdam,2014,639.2,145.4,364.3,247.8,0.1,26.7
Bagdam,2015,741.9,151.0,197.3,339.6,96.0,172.3
Bagdam,2016,749.4,127.5,280.4,180.8,51.9,78.2
Bagdam,2017,812.9,150.7,408.8,290.8,53.1,99.0
Bagdam,2018,922.2,221.9,359.3,216.6,52.6,96.1
Bageshwar,2000,1856.3,1194.1,515.6,198.0,4.6,4.6
Bageshwar,2001,1435.3,923.5,277.5,215.6,9.4,36.5
Bageshwar,2002,1532.3,967.7,352.2,144.1,3.9,24.0
Bageshwar,2003,1372.0,873.0,346.5,74.0,28.5,28.5
Bageshwar,2004,1247.7,739.8,336.8,68.7,82.3,97.1
Bageshwar,2005,2182.3,1464.2,534.5,87.9,129.7,129.7
Bageshwar,2006,2246.5,1509.5,567.1,89.3,77.0,82.1
Bageshwar,2007,3463.9,2167.2,1175.9,82.1,33.5,36.6
Bageshwar,2008,3316.1,1945.1,1258.1,286.3,9.8,33.9
Bageshwar,2009,2807.0,1628.3,875.4,204.3,33.8,41.0
Bageshwar,2010,2897.1,1989.0,677.6,110.2,8.6,33.4
Bageshwar,2011,2234.7,1607.9,454.0,112.0,83.0,87.4
Bageshwar,2012,1532.1,1163.0,225.0,71.7,30.1,36.4
Bageshwar,2013,1548.2,895.8,533.8,157.4,29.4,53.2
Bageshwar,2014,2788.7,1911.5,662.9,179.8,65.9,80.6
Bageshwar,2015,983.2,384.4,423.1,13.7,10.7,10.7
Bageshwar,2016,1153.9,839.0,141.7,78.3,156.8,159.5
Bageshwar,2017,1660.2,1370.4,173.1,123.1,22.0,41.1
Bageshwar,2018,1452.4,959.2,384.7,74.3,2.6,4.3
Baghpat,2000,505.7,408.0,74.8,27.7,0.3,0.3
Baghpat,2001,1267.0,1175.2,64.1,157.0,0.0,0.1
Baghpat,2002,1035.6,723.5,153.7,80.0,0.2,1.5
Baghpat,2003,810.5,665.5,51.7,5.3,14.7,14.7
Baghpat,2004,393.5,189.8,198.4,22.1,0.0,0.0
Baghpat,2005,911.4,746.2,143.0,37.0,0.0,0.0
Baghpat,2006,577.4,472.0,62.2,83.8,6.3,6.3
Baghpat,2007,623.7,431.9,107.8,14.0,0.0,0.0
Baghpat,2008,552.3,354.3,175.8,29.0,8.1,8.1
Baghpat,2009,705.8,614.3,50.0,120.9,3.9,12.6
Baghpat,2010,1192.5,928.3,126.7,50.8,0.9,25.3
Baghpat,2011,668.0,439.8,117.5,50.2,84.4,84.4
Baghpat,2012,619.5,470.1,99.3,1.1,0.0,0.0
Baghpat,2013,462.9,281.7,152.0,68.5,27.9,28.0
Baghpat,2014,546.3,328.2,148.7,1.4,0.0,1.0
Baghpat,2015,430.1,312.1,109.2,2.8,8.4,8.4
Baghpat,2016,326.0,291.6,30.3,29.7,0.7,1.4
Baghpat,2017,796.9,733.6,21.2,30.9,8.2,13.3
Baghpat,2018,690.9,465.9,197.7,96.9,0.0,1.4
Bahraich,2000,1215.6,669.1,541.8,65.3,0.0,0.4
Bahraich,2001,881.5,666.9,146.8,35.9,3.0,3.0
Bahraich,2002,1062.8,710.9,299.7,88.5,14.9,16.4
Bahraich,2003,1270.0,864.9,215.3,24.6,102.9,102.9
Bahraich,2004,924.6,645.7,182.3,56.0,43.2,72.0
Bahraich,2005,756.0,585.9,102.1,8.6,40.6,40.6
Bahraich,2006,1346.6,871.2,332.8,20.6,133.2,134.0
Bahraich,2007,1407.2,900.6,476.0,4.1,10.6,10.6
Bahraich,2008,1035.4,592.7,406.9,53.5,31.6,31.6
Bahraich,2009,825.1,645.0,115.9,57.3,9.2,10.7
Bahraich,2010,1160.4,906.7,191.5,26.0,0.0,6.4
Bahraich,2011,970.6,626.8,249.3,55.2,74.8,74.8
Bahraich,2012,1183.0,942.9,130.8,0.5,53.6,54.1
Bahraich,2013,869.6,585.3,257.1,62.6,22.5,27.2
Bahraich,2014,1141.5,839.3,213.8,8.2,30.3,30.6
Bahraich,2015,1211.4,871.2,297.9,2.5,34.2,34.2
Bahraich,2016,1333.2,913.3,198.2,18.8,217.6,219.1
Bahraich,2017,962.3,844.4,97.2,15.2,3.2,3.2
Bahraich,2018,997.8,686.6,295.5,106.5,0.4,0.4
Balaghat,2000,1141.1,919.7,159.0,23.0,55.1,55.1
Balaghat,2001,1880.5,1415.8,293.8,51.0,147.9,147.9
Balaghat,2002,1303.6,1019.8,205.8,43.3,25.1,27.0
Balaghat,2003,986.9,820.7,88.4,9.1,36.4,36.4
Balaghat,2004,1575.2,1086.5,130.1,251.8,187.8,349.5
Balaghat,2005,1696.8,1181.7,224.1,10.7,201.0,201.0
Balaghat,2006,1725.1,1395.1,265.4,0.2,53.9,53.9
Balaghat,2007,844.1,650.3,192.3,1.1,1.3,1.3
Balaghat,2008,1587.5,1043.7,434.9,27.4,107.7,107.7
Balaghat,2009,1154.5,842.3,212.2,77.9,72.4,72.4
Balaghat,2010,1871.8,1532.5,215.3,24.0,42.5,46.2
Balaghat,2011,939.3,669.0,219.7,131.3,30.4,30.4
Balaghat,2012,1656.3,1105.1,303.2,0.2,116.4,116.6
Balaghat,2013,825.9,684.0,118.3,7.3,22.4,23.5
Balaghat,2014,617.8,497.7,108.6,9.0,5.3,5.4
Balaghat,2015,1051.7,783.2,254.9,1.5,4.7,4.7
Balaghat,2016,927.8,759.0,45.8,37.5,103.8,121.5
Balaghat,2017,1203.0,991.6,134.7,19.3,42.0,56.8
Balaghat,2018,1066.0,863.6,182.1,174.4,8.0,15.8
Balangir,2000,1606.3,1270.0,299.7,33.2,36.0,36.0
Balangir,2001,2011.8,1506.7,448.7,88.0,23.1,23.1
Balangir,2002,1537.8,1043.4,247.7,14.2,158.7,158.7
Balangir,2003,892.9,597.6,202.6,12.0,78.2,78.5
Balangir,2004,1442.5,1075.4,235.1,133.5,30.5,120.3
Balangir,2005,1150.2,716.3,262.2,0.1,128.0,128.0
Balangir,2006,1215.0,835.1,345.9,25.6,33.9,33.9
Balangir,2007,960.7,716.0,212.8,1.1,6.4,6.4
Balangir,2008,2141.9,1401.1,609.5,2.2,130.3,130.3
Balangir,2009,917.0,605.1,289.4,99.8,20.5,20.5
Balangir,2010,2023.1,1555.1,194.5,36.6,152.6,173.9
Balangir,2011,1267.3,793.1,367.7,64.0,91.2,91.2
Balangir,2012,1408.6,1025.6,197.9,12.5,108.5,121.0
Balangir,2013,1895.0,1566.1,281.1,21.5,47.8,47.8
Balangir,2014,1443.3,1004.2,375.8,46.4,41.6,41.6
Balangir,2015,1750.3,1416.5,285.7,0.0,1.6,1.6
Balangir,2016,1642.1,1398.0,147.1,6.2,97.1,97.1
Balangir,2017,1025.0,720.6,176.0,48.5,95.7,122.3
Balangir,2018,1399.1,1125.0,234.5,105.6,17.8,17.8
Baleshwar,2000,2107.7,1246.8,738.1,73.5,122.1,122.1
Baleshwar,2001,1832.1,1125.8,538.6,51.5,94.3,94.3
Baleshwar,2002,2141.3,854.1,751.1,37.0,484.6,484.6
Baleshwar,2003,1544.4,982.6,344.8,61.3,179.1,179.9
Baleshwar,2004,2217.9,1302.4,712.7,111.6,94.9,142.3
Baleshwar,2005,1716.4,860.2,487.5,0.0,304.4,304.4
Baleshwar,2006,1868.3,883.4,553.4,80.6,431.5,431.5
Baleshwar,2007,1504.7,802.7,555.8,7.1,65.6,65.6
Baleshwar,2008,1801.5,844.1,690.2,29.6,260.0,260.0
Baleshwar,2009,1484.2,838.0,466.6,9.6,150.0,150.0
Baleshwar,2010,1877.1,759.3,426.2,20.0,662.7,682.1
Baleshwar,2011,1593.2,874.7,420.3,14.4,297.6,297.6
Baleshwar,2012,2163.3,1204.5,430.9,0.4,513.0,513.4
Baleshwar,2013,1665.3,1217.8,399.6,95.7,47.9,47.9
Baleshwar,2014,2203.1,1639.6,369.1,96.5,98.9,98.9
Baleshwar,2015,1640.4,798.3,732.8,0.1,12.8,12.8
Baleshwar,2016,1572.4,984.2,376.4,8.2,211.6,211.6
Baleshwar,2017,1330.0,735.0,352.4,31.5,210.9,234.4
Baleshwar,2018,1572.2,1008.4,518.0,77.6,37.8,37.8
Ballia,2000,1030.4,721.1,268.7,97.0,29.1,29.1
Ballia,2001,1075.4,817.1,150.8,42.1,10.3,10.7
Ballia,2002,1016.5,800.0,100.5,86.6,53.2,74.5
Ballia,2003,1127.9,699.9,283.1,10.6,79.7,79.7
Ballia,2004,1074.8,755.6,264.9,44.8,19.5,43.9
Ballia,2005,1031.7,756.9,128.5,1.5,125.8,125.8
Ballia,2006,1052.4,727.4,268.0,9.6,54.7,55.5
Ballia,2007,910.8,551.7,350.1,0.0,0.3,0.3
Ballia,2008,1229.3,775.1,275.7,28.0,178.5,178.5
Ballia,2009,968.8,673.7,230.0,69.0,37.0,37.2
Ballia,2010,1205.5,859.4,200.3,31.4,77.1,77.1
Ballia,2011,828.1,507.8,279.9,21.1,9.0,9.0
Ballia,2012,963.9,740.5,148.5,0.0,53.8,53.8
Ballia,2013,799.9,564.5,232.5,19.5,2.8,2.8
Ballia,2014,1438.3,820.2,142.7,189.5,270.2,455.9
Ballia,2015,1267.3,907.3,351.3,0.0,4.9,4.9
Ballia,2016,707.0,506.2,161.0,5.1,39.7,39.8
Ballia,2017,672.0,509.3,96.3,14.7,61.4,61.4
Ballia,2018,985.7,692.6,278.3,93.2,0.0,0.0
Balrampur,2000,1149.2,856.8,288.7,32.0,1.9,1.9
Balrampur,2001,943.6,768.3,143.1,33.7,0.1,0.1
Balrampur,2002,862.3,594.8,209.4,84.2,19.6,24.5
Balrampur,2003,925.7,597.5,189.5,1.5,59.4,59.4
Balrampur,2004,620.9,493.3,94.9,45.0,15.1,31.2
Balrampur,2005,681.7,474.8,159.7,8.7,18.5,18.5
Balrampur,2006,796.4,531.2,205.8,14.4,50.4,50.6
Balrampur,2007,1223.6,825.8,366.1,4.4,17.5,17.5
Balrampur,2008,990.6,643.6,284.7,40.8,58.0,58.0
Balrampur,2009,577.1,411.7,116.5,49.7,8.1,8.1
Balrampur,2010,1140.4,877.9,204.5,18.0,2.4,8.2
Balrampur,2011,893.4,587.2,252.0,15.8,41.9,41.9
Balrampur,2012,820.0,695.2,44.4,0.2,64.3,64.5
Balrampur,2013,756.8,497.3,250.4,47.1,6.7,9.1
Balrampur,2014,1444.8,1199.1,151.7,9.8,49.4,49.4
Balrampur,2015,1539.8,1043.3,458.2,0.6,28.5,28.5
Balrampur,2016,992.8,740.6,141.7,13.9,109.8,109.9
Balrampur,2017,902.8,785.8,95.1,21.7,8.0,8.0
Balrampur,2018,660.0,483.1,152.4,10.2,3.0,3.0
Banas Kantha,2000,663.4,610.3,37.7,7.2,8.2,8.2
Banas Kantha,2001,1078.6,989.1,82.3,1.3,0.0,0.0
Banas Kantha,2002,436.0,404.5,16.8,4.4,11.7,13.3
Banas Kantha,2003,413.6,265.5,142.6,0.5,2.6,2.6
Banas Kantha,2004,701.2,442.6,237.3,0.0,20.7,20.7
Banas Kantha,2005,594.5,338.7,101.7,6.5,153.9,153.9
Banas Kantha,2006,271.3,133.3,68.8,0.1,62.8,62.8
Banas Kantha,2007,426.0,412.3,13.6,9.0,0.0,0.2
Banas Kantha,2008,551.4,402.9,106.1,8.9,33.7,33.7
Banas Kantha,2009,218.3,101.4,106.8,18.9,0.6,1.2
Banas Kantha,2010,808.4,680.5,108.4,0.0,1.2,1.2
Banas Kantha,2011,383.3,245.9,103.7,0.0,33.7,33.7
Banas Kantha,2012,670.2,590.0,80.2,0.0,0.0,0.0
Banas Kantha,2013,1063.5,1001.0,62.5,2.5,0.0,0.0
Banas Kantha,2014,682.3,648.6,31.3,0.1,0.0,0.0
Banas Kantha,2015,446.9,395.8,42.8,7.5,0.6,8.1
Banas Kantha,2016,355.6,333.3,22.3,0.1,0.1,0.1
Banas Kantha,2017,944.6,832.5,34.5,2.0,77.1,77.5
Banas Kantha,2018,755.1,752.2,1.2,93.7,0.0,0.0
Banda,2000,720.5,621.6,72.9,48.8,0.1,8.1
Banda,2001,790.5,665.9,82.7,12.1,1.2,1.2
Banda,2002,805.5,702.2,75.7,101.4,3.6,15.6
Banda,2003,929.6,616.5,148.0,2.3,75.8,75.8
Banda,2004,516.3,400.8,72.2,29.7,12.2,40.8
Banda,2005,846.2,773.4,70.2,15.8,1.5,1.5
Banda,2006,758.2,621.1,76.5,4.9,42.5,44.8
Banda,2007,904.4,764.7,136.6,3.7,0.4,0.4
Banda,2008,860.9,667.6,154.0,22.1,35.6,35.6
Banda,2009,799.1,655.8,82.9,58.1,31.8,38.3
Banda,2010,1202.9,991.1,142.6,41.1,1.3,17.7
Banda,2011,723.6,436.5,214.2,8.8,48.2,48.2
Banda,2012,614.0,518.1,81.5,4.3,1.3,5.6
Banda,2013,589.7,502.4,65.0,63.5,22.2,22.2
Banda,2014,529.1,409.3,54.3,2.3,1.3,2.0
Banda,2015,883.7,578.5,296.6,2.3,6.9,6.9
Banda,2016,642.1,514.4,24.1,31.3,89.8,101.1
Banda,2017,596.0,533.6,19.4,9.3,22.9,23.0
Banda,2018,1000.4,646.9,344.3,35.8,0.0,0.0
Bangalore Rural,2000,859.0,332.4,188.5,70.7,278.5,337.8
Bangalore Rural,2001,689.4,203.6,165.2,5.1,306.5,309.1
Bangalore Rural,2002,690.4,346.7,195.5,0.5,145.7,145.7
Bangalore Rural,2003,872.8,429.3,279.1,34.4,130.6,163.8
Bangalore Rural,2004,804.3,322.2,184.1,27.5,269.3,296.8
Bangalore Rural,2005,983.8,577.6,154.4,28.9,226.7,251.8
Bangalore Rural,2006,953.6,339.6,246.7,42.1,351.6,363.5
Bangalore Rural,2007,1013.1,507.5,174.8,12.6,289.8,300.7
Bangalore Rural,2008,701.9,359.3,166.9,6.6,169.7,174.1
Bangalore Rural,2009,386.9,109.0,166.5,3.2,107.0,109.2
Bangalore Rural,2010,488.8,209.0,103.4,4.6,175.1,175.4
Bangalore Rural,2011,887.9,398.3,313.1,10.0,172.0,172.0
Bangalore Rural,2012,1254.5,402.3,353.6,49.7,439.2,488.6
Bangalore Rural,2013,629.6,171.7,268.7,2.0,187.8,189.0
Bangalore Rural,2014,813.8,394.4,217.4,55.3,168.7,201.3
Bangalore Rural,2015,890.4,445.6,236.8,5.3,180.2,185.3
Bangalore Rural,2016,780.9,402.8,288.7,24.2,79.6,89.3
Bangalore Rural,2017,867.2,352.4,202.3,34.3,290.5,298.0
Bangalore Rural,2018,1100.2,448.6,400.1,49.8,212.6,224.8
Bangalore Urban,2000,794.5,290.9,176.1,67.8,261.6,326.7
Bangalore Urban,2001,561.3,159.3,157.2,1.2,241.6,242.0
Bangalore Urban,2002,630.2,287.8,174.4,0.0,167.2,167.2
Bangalore Urban,2003,786.6,380.7,254.9,39.5,112.6,151.0
Bangalore Urban,2004,727.2,309.8,110.9,22.6,282.7,305.3
Bangalore Urban,2005,1046.0,623.3,115.7,22.8,289.9,307.1
Bangalore Urban,2006,911.1,327.2,227.8,42.5,334.8,350.6
Bangalore Urban,2007,812.7,438.1,157.1,8.1,182.8,190.7
Bangalore Urban,2008,583.8,308.1,150.8,5.4,120.7,124.7
Bangalore Urban,2009,433.6,125.5,181.9,1.6,123.9,124.9
Bangalore Urban,2010,424.6,191.7,76.5,2.3,155.5,155.9
Bangalore Urban,2011,956.0,411.1,351.0,7.3,192.1,192.1
Bangalore Urban,2012,1396.1,456.3,356.1,60.2,516.2,576.4
Bangalore Urban,2013,487.2,115.4,266.9,4.0,100.8,104.8
Bangalore Urban,2014,889.7,409.7,253.7,42.0,192.7,226.3
Bangalore Urban,2015,834.1,410.8,254.3,1.5,159.3,160.6
Bangalore Urban,2016,746.3,398.7,246.3,14.6,93.4,101.0
Bangalore Urban,2017,715.9,289.3,184.7,35.0,229.8,235.0
Bangalore Urban,2018,1138.4,474.6,411.5,72.7,208.7,222.4
Banka,2000,1089.8,768.9,216.9,48.5,84.2,84.2
Banka,2001,792.8,476.9,177.4,5.9,89.9,89.9
Banka,2002,1351.6,1073.4,177.2,59.2,79.4,95.1
Banka,2003,1028.5,672.1,257.6,11.8,55.2,55.2
Banka,2004,1198.1,872.1,225.2,47.4,62.4,89.0
Banka,2005,1322.2,981.6,167.9,0.0,152.0,152.0
Banka,2006,1801.4,1115.7,462.0,11.9,223.8,223.8
Banka,2007,1335.6,1032.3,280.1,1.1,11.4,11.4
Banka,2008,1030.6,496.9,338.7,2.1,193.9,193.9
Banka,2009,1116.2,823.9,204.8,49.1,85.5,85.5
Banka,2010,1090.3,620.3,191.4,27.2,228.7,229.6
Banka,2011,1209.3,603.0,377.6,10.1,202.3,202.3
Banka,2012,1223.0,976.9,194.2,0.0,41.7,41.7
Banka,2013,1316.2,995.7,312.2,35.5,8.3,8.3
Banka,2014,1494.8,1087.3,321.1,50.9,50.9,50.9
Banka,2015,1083.3,662.3,263.5,0.0,106.5,106.5
Banka,2016,951.2,669.7,158.7,2.3,122.8,122.8
Banka,2017,770.2,525.1,223.9,3.9,16.8,18.8
Banka,2018,1092.3,631.8,444.1,101.3,14.1,14.4
Bankura,2000,1560.5,1022.2,422.9,76.2,110.2,110.2
Bankura,2001,1413.9,785.8,486.4,48.7,65.4,65.4
Bankura,2002,1607.3,1029.7,268.7,46.5,255.3,260.2
Bankura,2003,1398.0,866.2,419.5,47.1,70.7,70.7
Bankura,2004,1644.9,1048.6,429.9,102.8,89.4,119.3
Bankura,2005,1322.6,703.8,311.7,0.0,234.1,234.1
Bankura,2006,1676.0,1054.6,464.2,39.1,157.2,157.2
Bankura,2007,1229.8,791.2,348.3,0.5,51.0,51.0
Bankura,2008,1301.0,618.3,561.5,27.1,120.6,120.6
Bankura,2009,1432.4,794.0,536.8,25.3,74.5,74.6
Bankura,2010,1453.7,642.5,472.6,15.6,300.9,313.4
Bankura,2011,1583.2,954.9,417.1,68.1,206.9,208.1
Bankura,2012,1430.4,707.6,435.3,1.4,219.3,220.7
Bankura,2013,1504.2,1051.9,408.2,61.2,44.1,44.1
Bankura,2014,1824.1,1346.8,371.1,28.9,44.9,44.9
Bankura,2015,1386.0,866.5,443.1,1.2,47.0,47.4
Bankura,2016,1303.4,913.7,328.8,18.0,59.9,60.2
Bankura,2017,993.1,498.3,374.8,38.9,63.9,102.1
Bankura,2018,1366.4,713.7,615.3,2.4,36.6,36.6
Banswara,2000,1000.9,856.9,135.3,19.7,8.7,8.7
Banswara,2001,1617.5,1298.6,291.4,29.1,7.7,7.7
Banswara,2002,907.8,769.2,48.3,22.9,40.9,61.3
Banswara,2003,1128.4,1034.6,55.4,2.7,35.9,35.9
Banswara,2004,969.2,782.7,136.1,33.5,14.2,47.7
